,Make:,Model:,Year:,Trim:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:
113,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Dark Saddle/Black,,1C4JJXP61NW220272,NW220272,"$61,575",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
114,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Dark Saddle/Black,2 mi,1C4JJXP67NW275034,G220259,"$63,593",Fowler Jeep of Boulder,"5075 East Pearl Pkwy<br>Boulder, CO 80301"
115,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,0 mi,1C4JJXP60NW228122,W228122,"$61,669",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35<br>San Antonio, TX 78233"
116,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,0 mi,1C4JJXP67NW228120,W228120,"$61,669",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35<br>San Antonio, TX 78233"
117,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Dark Saddle/Black,0 mi,1C4JJXP61NW264952,W264952,"$61,769",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35<br>San Antonio, TX 78233"
118,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Black,11 mi,1C4JJXP65NW232294,C20482,"$61,770",San Marcos Chrysler Dodge,"2990 I-35 S<br>San Marcos, TX 78666"
119,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR6XNW268026,NW268026,"$61,889",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
120,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR6XNW268009,NW268009,"$61,889",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
121,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black,Black,0 mi,1C4JJXP69NW228569,53282679,"$61,969",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121<br>Frisco, TX 75035"
122,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXP63NW259848,NW259848,"$61,994",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
123,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXP68NW239658,NW239658,"$62,022",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
124,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sarge Green Clearcoat,Black,,1C4JJXR69NW257812,NW257812,"$62,069",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
125,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,15 mi,1C4JJXP65NW153563,NW153563,"$62,237",Premier CDJR of Lamesa,"1611 Lubbock Hwy<br>Lamesa, TX 79331"
126,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR68NW260703,NW260703,"$62,245",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
127,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black,Black,0 mi,1C4JJXR68NW198655,198655,"$62,325",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy<br>Houston, TX 77079"
128,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,5 mi,1C4JJXP60NW228492,NW228492,"$62,415",Four Stars Auto Ranch Chevrolet Buick,"262 US HWY 287 S<br>Henrietta, TX 76365"
129,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,10 mi,1C4JJXP62NW178291,NW178291,"$62,460",Nyle Maxwell CDJR Austin,"13817 U.S. 183<br>Austin, TX 78750"
130,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,10 mi,1C4JJXP64NW178017,NW178017,"$62,460",Nyle Maxwell CDJR Austin,"13817 U.S. 183<br>Austin, TX 78750"
131,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Dark Saddle/Black,,1C4JJXP60NW260309,NW260309,"$62,595",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
132,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver,Black,13 mi,1C4JJXP67NW228571,53282681,"$62,619",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121<br>Frisco, TX 75035"
133,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Gray,Black,13 mi,1C4JJXP69NW228572,53282682,"$62,619",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121<br>Frisco, TX 75035"
134,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR63NW190253,NW190253,"$62,700",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
135,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Black,0 mi,1C4JJXP61NW198211,W198211,"$62,724",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35<br>San Antonio, TX 78233"
136,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,2 mi,1C4JJXP63NW250034,G220258,"$64,723",Fowler Jeep of Boulder,"5075 East Pearl Pkwy<br>Boulder, CO 80301"
137,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR6XNW266731,NW266731,"$62,789",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
138,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR60NW199508,NW199508,"$62,814",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
139,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,10 mi,1C4JJXR60NW269279,NW269279,"$62,870",Nyle Maxwell CDJR Austin,"13817 U.S. 183<br>Austin, TX 78750"
140,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Black,,1C4JJXR61NW232659,NW232659,"$63,060",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
141,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,9 mi,1C4JJXP6XNW198210,W198210,"$63,119",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35<br>San Antonio, TX 78233"
142,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,14 mi,1C4JJXP67NW198214,W198214,"$63,119",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35<br>San Antonio, TX 78233"
143,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR68NW266730,NW266730,"$63,145",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
144,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4JJXR68NW185243,NW185243,"$63,221",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
145,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR6XNW261397,NW261397,"$63,569",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
146,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Firecracker Red Clearcoat,Black,,1C4JJXR68NW172119,NW172119,"$63,901",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
147,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR62NW238812,NW238812,"$64,041",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
148,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR68NW210626,NW210626,"$64,132",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
149,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR6XNW245975,NW245975,"$64,175",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
150,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Hydro Blue Pearl Coat,Dark Saddle/Black,0 mi,1C4JJXP63NW264533,W264533,"$64,389",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35<br>San Antonio, TX 78233"
151,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Gray,Black,257 mi,1C4JJXR63NW185540,2001854987,"$64,590",Carvana,"11910 N Ih 35<br>San Antonio, TX 78233"
152,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR6XNW191867,NW191867,"$64,592",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
153,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR60NW153418,NW153418,"$64,655",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
154,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR66NW153293,NW153293,"$64,655",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
155,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR64NW153289,NW153289,"$64,655",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
156,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXP6XNW245963,NW245963,"$64,908",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
157,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR68NW239527,NW239527,"$64,950",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
158,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR68NW218757,NW218757,"$65,090",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
159,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR60NW236587,NW236587,"$65,234",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
160,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXP62NW208745,NW208745,"$65,768",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
161,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Yellow (High Velocity Clearcoat),Black,2 mi,1C4JJXR66NW193311,G220247,"$67,933",Fowler Jeep of Boulder,"5075 East Pearl Pkwy<br>Boulder, CO 80301"
162,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR61NW234170,NW234170,"$66,035",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
163,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR61NW220270,NW220270,"$66,544",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
164,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4JJXR62NW222609,NW222609,"$66,547",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
165,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR66NW233340,NW233340,"$67,114",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
166,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR62NW259840,NW259840,"$67,137",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
167,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR65NW183000,NW183000,"$67,209",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
168,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Black,10 mi,1C4JJXP61NW121418,NW121418,"$67,245",Nyle Maxwell CDJR Austin,"13817 U.S. 183<br>Austin, TX 78750"
169,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR62NW191894,NW191894,"$67,329",Mark Dodge,"3777 Gerstner Memorial Blvd<br>Lake Charles, LA 70607"
