,Make:,Model:,Year:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:,Trim:,Dealer's Price:,Delivery:,Price + Delivery:,MSRP:,Location:,Transmission:,Exterior Color:,Interior Color:,Est. Gasage*:,Battery Performance:,Engine:,Drivetrain:,Fuel Type:,Stock #:,Condition:,Cabin Size:,NHTSA Overall Safety Rating:
98,GMC,Hummer,2022,SUV  crossover,Interstellar White,Lunar Horizon Jet BlackLight Grey,6,1GT40FDA4NU100657,M22147,AWD,Zeigler Buick GMC of Lincolnwood,6900 N McCormick Blvd Lincolnwood IL 60712,Edition 1 Crew Cab AWD,,,,0,,,,,,,,,,,,,
99,GMC,Hummer,2022,SUV  crossover,White,White No Color,404,1GT40FDA1NU100163,28122,AWD,Quantum Auto Sales,728 N. Escondido Blvd. Escondido CA 92025,Edition 1 Crew Cab AWD,,,,0,,,,,,,,,,,,,
100,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,10,3GNKBFRS2NS192619,NS192619,42945,Young Chevrolet Inc.,9301 E Rl Thornton Fwy Dallas TX 75228,Premier FWD,,,,0,,,,,,,,,,,,,
101,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,,3GNKBCR49NS196781,S196781,35892,Red River Chevrolet,221 Traffic St Bossier City LA 71111,2LT FWD,,,,0,,,,,,,,,,,,,
102,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black Premium Cloth seat trim,5,3GNKBCR49NS200926,NS200926,35720,Classic of Cleburne,822 Walter Holliday Cleburne TX 76033,2LT FWD,,,,0,,,,,,,,,,,,,
103,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,2,3GNKBCR43NS200923,200923,37098,Freestone Autoplex,1201 Hwy 84 West Fairfield TX 75840,2LT FWD,,,,0,,,,,,,,,,,,,
104,Chevrolet,Blazer,2022,SUV  crossover,Red Hot,Jet Black,5,3GNKBCR47NS210693,NS210693,37390,Friendly Chevrolet Co.,2754 N Stemmons Fwy Dallas TX 75207,2LT FWD,,,,0,,,,,,,,,,,,,
105,Chevrolet,Blazer,2022,SUV  crossover,Nitro Yellow Metallic,Jet Black,5,3GNKBERS1NS145883,22GT0489M,41241,Galleria Chevrolet,4747 Lyndon B Johnson Fwy Dallas TX 75244,RS FWD,,,,0,,,,,,,,,,,,,
106,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,10,3GNKBFRS2NS192619,NS192619,42945,Young Chevrolet Inc.,9301 E Rl Thornton Fwy Dallas TX 75228,Premier FWD,,,,0,,,,,,,,,,,,,
107,Chevrolet,Blazer,2022,SUV  crossover,Black,Black Dark GalvanizedLight Galvanized,0,3GNKBDRSXNS203807,BPMSD8,40850,Stonebriar Chevrolet,90009506 Highway 121 Frisco TX 75034,3LT FWD,,,,0,,,,,,,,,,,,,
108,Chevrolet,Blazer,2022,SUV  crossover,Silver Ice Metallic,Jet Black,4,3GNKBCR43NS136270,NS136270,41390,Chuck Fairbanks Chevrolet,629 I35 South Desoto TX 75115,2LT FWD,,,,0,,,,,,,,,,,,,
109,Chevrolet,Blazer,2022,SUV  crossover,Black,,2,3GNKBFRS5NS189150,2250529,42477,Westside Chevrolet,23001 Katy Fwy Katy TX 77450,Premier FWD,,,,0,,,,,,,,,,,,,
110,Chevrolet,Blazer,2022,SUV  crossover,Silver Ice Metallic,Jet Black,2,3GNKBERS4NS145909,NS145909,43792,Classic Chevrolet of Houston,7000 Southwest Fwy Houston TX 77074,RS FWD,,,,0,,,,,,,,,,,,,
111,Chevrolet,Blazer,2022,SUV  crossover,Cherry Red Tintcoat,Jet BlackMaple Sugar,2,3GNKBFRSXNS151087,NS151087,42999,AutoNation Chevrolet North Richland Hills,7769 Boulevard 26 North Richland Hills TX 76180,Premier FWD,,,,0,,,,,,,,,,,,,
112,Chevrolet,Blazer,2022,SUV  crossover,Nitro Yellow Metallic,Jet Black,2,3GNKBERS7NS201812,22GT0518,44985,Galleria Chevrolet,4747 Lyndon B Johnson Fwy Dallas TX 75244,RS FWD,,,,0,,,,,,,,,,,,,
113,Chevrolet,Blazer,2022,SUV  crossover,Silver Ice Metallic,Jet Black,0,3GNKBDRS1NS192678,BMMB4G,43745,Stonebriar Chevrolet,90009506 Highway 121 Frisco TX 75034,3LT FWD,,,,0,,,,,,,,,,,,,
114,Chevrolet,Blazer,2022,SUV  crossover,Silver Ice Metallic,Jet Black,4,3GNKBKRS0NS189579,S189579,44645,Stonebriar Chevrolet,90009506 Highway 121 Frisco TX 75034,RS AWD,,,,0,,,,,,,,,,,,,
115,Chevrolet,Blazer,2022,SUV  crossover,Silver,Black,271,3GNKBJRS1NS124962,2001707982,44990,Carvana,90009506 Highway 121 Frisco TX 75034,3LT AWD,,,,0,,,,,,,,,,,,,
116,Chevrolet,Blazer,2022,SUV  crossover,Nitro Yellow Metallic,Jet Black Perforated LeatherAppointed seat trim,2,3GNKBERS9NS202427,NS202427,45020,Vandergriff Chevrolet,1200 W I20 Arlington TX 76017,RS FWD,,,,0,,,,,,,,,,,,,
117,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,7,3GNKBERS5NS190079,Z2395,47121,Kramer Chevrolet,1500 2nd St Ne Mandan ND 58554,RS FWD,,,,0,,,,,,,,,,,,,
118,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,0,3GNKBERS6NS203597,BPVHCK,46110,Stonebriar Chevrolet,90009506 Highway 121 Frisco TX 75034,RS FWD,,,,0,,,,,,,,,,,,,
119,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,0,3GNKBERS0NS203613,BPVHCS,46110,Stonebriar Chevrolet,90009506 Highway 121 Frisco TX 75034,RS FWD,,,,0,,,,,,,,,,,,,
120,Chevrolet,Blazer,2022,SUV  crossover,Red Hot,Jet Black,2,3GNKBERS2NS203029,NS203029,47670,El Dorado Chevrolet,2300 North Central Expressway Mckinney TX 75070,RS FWD,,,,0,,,,,,,,,,,,,
121,Chevrolet,Blazer,2022,SUV  crossover,Cherry Red Tintcoat,Jet Black,5,3GNKBFRS8NS185125,C220204,47702,Pegasus Chevrolet,401 S Interstate Highway 45 Ennis TX 75119,Premier FWD,,,,0,,,,,,,,,,,,,
122,Chevrolet,Blazer,2022,SUV  crossover,Silver Ice Metallic,Jet Black,5804,3GNKBERS6NS122292,NS122292,48200,Friendly Chevrolet Co.,2754 N Stemmons Fwy Dallas TX 75207,RS FWD,,,,0,,,,,,,,,,,,,
123,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,10,3GNKBERS8NS196409,C220952,46956,Gunn Chevrolet Ltd.,16550 Interstate 35 N Selma TX 78154,RS FWD,,,,0,,,,,,,,,,,,,
124,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black wPerforated LeatherAppointed Seat Trim,5,3GNKBERSXNS196170,25728,48225,Carter Chevrolet,214 West Oklahoma Ave Okarche OK 73762,RS FWD,,,,0,,,,,,,,,,,,,
125,Chevrolet,Blazer,2022,SUV  crossover,Red Hot,Jet Black,10,3GNKBERS7NS196885,C220951,47506,Gunn Chevrolet Ltd.,16550 Interstate 35 N Selma TX 78154,RS FWD,,,,0,,,,,,,,,,,,,
126,Chevrolet,Blazer,2022,SUV  crossover,White Iridescent Pearl Tricoat,Jet Black,0,3GNKBERS5NS202814,BPVG8D,47655,Stonebriar Chevrolet,90009506 Highway 121 Frisco TX 75034,RS FWD,,,,0,,,,,,,,,,,,,
127,Chevrolet,Blazer,2022,SUV  crossover,White Iridescent Pearl Tricoat,Jet Black,10,3GNKBERS2NS196860,C220980,48081,Gunn Chevrolet Ltd.,16550 Interstate 35 N Selma TX 78154,RS FWD,,,,0,,,,,,,,,,,,,
128,Chevrolet,Blazer,2022,SUV  crossover,Cherry Red Tintcoat,Jet Black,5,3GNKBLRS1NS186146,Z2399,49941,Kramer Chevrolet,1500 2nd St Ne Mandan ND 58554,Premier AWD,,,,0,,,,,,,,,,,,,
129,Chevrolet,Blazer,2022,SUV  crossover,Iron Gray Metallic,Jet Black,5,3GNKBLRS3NS205456,Z2405,51156,Kramer Chevrolet,1500 2nd St Ne Mandan ND 58554,Premier AWD,,,,0,,,,,,,,,,,,,
130,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,8,3GNKBERS8NS200264,C220212,51343,Pegasus Chevrolet,401 S Interstate Highway 45 Ennis TX 75119,RS FWD,,,,0,,,,,,,,,,,,,
131,Chevrolet,Blazer,2022,SUV  crossover,Cherry Red Tintcoat,Jet BlackMaple Sugar,5,3GNKBFRS7NS184791,220482,51648,Patriot Chevrolet,3800 Se Adams Rd Bartlesville OK 74006,Premier FWD,,,,0,,,,,,,,,,,,,
132,Chevrolet,Blazer,2022,SUV  crossover,Summit White,Jet Black Premium Cloth Seat Trim,0,3GNKBCR43NS201778,,FWD,James Wood Motors,2111 U.S. 287 Decatur TX 76234,2LT FWD,,,,0,,,,,,,,,,,,,
133,Chevrolet,Blazer,2022,SUV  crossover,Summit White,Jet Black,1,3GNKBCR4XNS185501,T220350,FWD,Platinum Chevrolet Cadillac,1212 W Moore Ave Terrell TX 75160,2LT FWD,,,,0,,,,,,,,,,,,,
134,Chevrolet,Blazer,2022,SUV  crossover,Red Hot,Jet Black,1,3GNKBERS8NS201494,T220360,FWD,Platinum Chevrolet Cadillac,1212 W Moore Ave Terrell TX 75160,RS FWD,,,,0,,,,,,,,,,,,,
135,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black Perforated Leather Appointed Seat Trim,2,3GNKBERS1NS195733,BMXNV5*O,FWD,James Wood Motors,2111 U.S. 287 Decatur TX 76234,RS FWD,,,,0,,,,,,,,,,,,,
136,Chevrolet,Blazer,2022,SUV  crossover,White Iridescent Pearl Tricoat,Jet Black,3,3GNKBERS2NS192825,NS192825,FWD,Friendly Chevrolet Co.,2754 N Stemmons Fwy Dallas TX 75207,RS FWD,,,,0,,,,,,,,,,,,,
137,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,16,1C4GJXAG2NW195362,NW195362,37905,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
138,Jeep,Wrangler,2022,SUV  crossover,Yellow High Velocity Clearcoat,Yellow A7x9,,1C4HJXAG6NW201460,52680321,45460,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Willys 4WD,,,,0,,,,,,,,,,,,,
139,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,,1C4GJXAN3NW240193,NW240193,40775,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
140,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,,1C4GJXAN9NW272694,NW272694,33485,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Sport 4WD,,,,0,,,,,,,,,,,,,
141,Jeep,Wrangler,2022,SUV  crossover,Silver Zynith Clearcoat,Black,,1C4GJXAG1NW267409,NW267409,33685,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Sport 4WD,,,,0,,,,,,,,,,,,,
142,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,,5,1C4GJXAN9NW221860,NW221860,36020,Rockwall Chrysler Dodge Jeep Ram,970 E I30 Rockwall TX 75087,Sport 4WD,,,,0,,,,,,,,,,,,,
143,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,6,1C4GJXAN3NW225774,R220366,37080,Pegasus CDJR,305 South Interstate Highway 45 Ennis TX 75119,Sport 4WD,,,,0,,,,,,,,,,,,,
144,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,16,1C4GJXAG2NW195362,NW195362,37905,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
145,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,,1C4HJXAG6NW234796,W234796,38855,Grapevine Chrysler Jeep Dodge,2601 William D Tate Ave Grapevine TX 76051,Sport 4WD,,,,0,,,,,,,,,,,,,
146,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,15,1C4HJXAG3NW194869,NW194869,38943,Premier CDJR of Lamesa,1611 Lubbock Hwy Lamesa TX 79331,Sport 4WD,,,,0,,,,,,,,,,,,,
147,Jeep,Wrangler,2022,SUV  crossover,Silver Zynith Clearcoat,Black,,1C4HJXAG4NW235624,F0751,39025,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Sport 4WD,,,,0,,,,,,,,,,,,,
148,Jeep,Wrangler,2022,SUV  crossover,Sarge Green Clearcoat,Black,,1C4HJXAG2NW235623,F0750,39025,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Sport 4WD,,,,0,,,,,,,,,,,,,
149,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,,1C4HJXAG0NW235622,F0749,39025,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Sport 4WD,,,,0,,,,,,,,,,,,,
150,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,,1C4HJXAG6NW235625,F0769,39025,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Sport 4WD,,,,0,,,,,,,,,,,,,
151,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,,1C4HJXAG9NW235621,F0770,39025,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Sport 4WD,,,,0,,,,,,,,,,,,,
152,Jeep,Wrangler,2022,SUV  crossover,Black,Black,12,1C4GJXAN3NW197250,2232010,40175,Dodge City of McKinney,700 South Central Expressway Mckinney TX 75070,Sport S 4WD,,,,0,,,,,,,,,,,,,
153,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,,1C4GJXAN1NW240192,NW240192,40380,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
154,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,,1C4GJXAN3NW240193,NW240193,40775,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
155,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,,1C4HJXAG2NW196676,NW196676,40935,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
156,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,15,1C4GJXAG0NW166748,2W1998,41005,Meador Chrysler Jeep Dodge Ram,9501 South Fwy Ft Worth TX 76140,Sport 4WD,,,,0,,,,,,,,,,,,,
157,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,2,1C4GJXANXNW223827,223827,41047,Freestone Autoplex,1201 Hwy 84 West Fairfield TX 75840,Sport 4WD,,,,0,,,,,,,,,,,,,
158,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,2,1C4GJXAN8NW223826,223826,41305,Freestone Autoplex,1201 Hwy 84 West Fairfield TX 75840,Sport 4WD,,,,0,,,,,,,,,,,,,
159,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red Clearcoat,Black,2,1C4GJXAN1NW223828,223828,41442,Freestone Autoplex,1201 Hwy 84 West Fairfield TX 75840,Sport 4WD,,,,0,,,,,,,,,,,,,
160,Jeep,Wrangler,2022,SUV  crossover,Bright White,Black,0,1C4GJXAN2NW186076,186076,42065,Richardson Chrysler Jeep Dodge Ram,1321 N Central Expy Richardson TX 75080,Willys 4WD,,,,0,,,,,,,,,,,,,
161,Jeep,Wrangler,2022,SUV  crossover,Sarge Green Clearcoat,Black,4,1C4GJXAG3NW268061,268061,42555,Moritz Chrysler Jeep Dodge,9101 Camp Bowie West Fort Worth TX 76116,Willys 4WD,,,,0,,,,,,,,,,,,,
162,Jeep,Wrangler,2022,SUV  crossover,StingGray,Black,0,1C4GJXAN4NW186077,186077,42560,Richardson Chrysler Jeep Dodge Ram,1321 N Central Expy Richardson TX 75080,Willys 4WD,,,,0,,,,,,,,,,,,,
163,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,,1C4GJXAN2NW247393,F0824,43525,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Willys 4WD,,,,0,,,,,,,,,,,,,
164,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red Clearcoat,Black,,1C4GJXAN6NW243704,F0677,44025,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Sport 4WD,,,,0,,,,,,,,,,,,,
165,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Black,12,1C4HJXAG8NW235481,J16075,44119,Foundation Chrysler Dodge Jeep Ram  Wichita Falls,2900 Old Jacksboro Hwy Wichita Falls TX 76302,Sport 4WD,,,,0,,,,,,,,,,,,,
166,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearl Coat,Black,2,1C4GJXANXNW223830,223830,44297,Freestone Autoplex,1201 Hwy 84 West Fairfield TX 75840,Willys 4WD,,,,0,,,,,,,,,,,,,
167,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,2,1C4GJXAG1NW223829,223829,44402,Freestone Autoplex,1201 Hwy 84 West Fairfield TX 75840,Willys 4WD,,,,0,,,,,,,,,,,,,
168,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Black,4,1C4HJXCG0NW264731,W264731,45085,Moritz Chrysler Jeep Dodge,9101 Camp Bowie West Fort Worth TX 76116,Rubicon 4WD,,,,0,,,,,,,,,,,,,
169,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,,5,1C4GJXAN8NW242263,NW242263,45125,Rockwall Chrysler Dodge Jeep Ram,970 E I30 Rockwall TX 75087,Willys 4WD,,,,0,,,,,,,,,,,,,
170,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,,5,1C4GJXAN5NW197069,NW197069,45420,Rockwall Chrysler Dodge Jeep Ram,970 E I30 Rockwall TX 75087,Willys 4WD,,,,0,,,,,,,,,,,,,
171,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,,1C4HJXCG4NW220392,NW220392,45450,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
172,Jeep,Wrangler,2022,SUV  crossover,Yellow High Velocity Clearcoat,Yellow A7x9,,1C4HJXAG6NW201460,52680321,45460,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Willys 4WD,,,,0,,,,,,,,,,,,,
173,Jeep,Wrangler,2022,SUV  crossover,Sarge Green Clearcoat,Black,2,1C4GJXAN5NW206501,G220257,47150,Fowler Jeep of Boulder,5075 East Pearl Pkwy Boulder CO 80301,Willys 4WD,,,,0,,,,,,,,,,,,,
174,Jeep,Wrangler,2022,SUV  crossover,Gray,Black,6,1C4HJXCG2NW201906,53165216,45945,Frisco Chrysler Dodge Jeep Ram,9640 State Highway 121 Frisco TX 75035,Rubicon 4WD,,,,0,,,,,,,,,,,,,
175,Jeep,Wrangler,2022,SUV  crossover,Silver Zynith Clearcoat,Black,,1C4HJXAG7NW197533,F0648,47365,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Willys 4WD,,,,0,,,,,,,,,,,,,
176,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,,1C4HJXCN3NW247338,NW247338,48340,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
177,Jeep,Wrangler,2022,SUV  crossover,Red,Black,0,1C4HJXCN0NW196137,53165436,50535,Frisco Chrysler Dodge Jeep Ram,9640 State Highway 121 Frisco TX 75035,Rubicon 4WD,,,,0,,,,,,,,,,,,,
178,Jeep,Wrangler,2022,SUV  crossover,Yellow High Velocity Clearcoat,Black,,1C4HJXCG5NW242823,NW242823,51135,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
179,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,15,1C4HJXCG4NW180850,NW180850,51273,Premier CDJR of Lamesa,1611 Lubbock Hwy Lamesa TX 79331,Rubicon 4WD,,,,0,,,,,,,,,,,,,
180,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,3,1C4HJXCG4NW253151,NW253151,51985,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
181,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,7,1C4HJXCG9NW242825,NW242825,51985,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
182,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red Clearcoat,Black,7,1C4HJXCG3NW242822,NW242822,51985,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
183,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearl Coat,Black,,1C4HJXCG7NW242824,NW242824,51985,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
184,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,7,1C4HJXCG6NW253152,NW253152,53990,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Rubicon 4WD,,,,0,,,,,,,,,,,,,
185,Jeep,Wrangler,2022,SUV  crossover,Sarge Green,Black,0,1C4HJXCG8NW180883,180883,53125,Dodge City of McKinney,700 South Central Expressway Mckinney TX 75070,Rubicon 4WD,,,,0,,,,,,,,,,,,,
186,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red Clearcoat,Black,10,1C4HJXCN7NW217811,F0705,53590,Forest Lane Chrysler Dodge Jeep Ram,2536 Forest Ln Dallas TX 75234,Rubicon 4WD,,,,0,,,,,,,,,,,,,
187,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,6,1C4HJXCN7NW169209,G220249,55695,Fowler Jeep of Boulder,5075 East Pearl Pkwy Boulder CO 80301,Rubicon 4WD,,,,0,,,,,,,,,,,,,
188,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,11,1C4HJXCN6NW203706,NW203706,57955,Dallas Dodge Chrysler Jeep Ram,11550 Lyndon B Johnson Fwy Dallas TX 75238,Rubicon 4WD,,,,0,,,,,,,,,,,,,
189,Jeep,Wrangler,2022,SUV  crossover,Bright White ClearCoat Exterior Paint,,0,1C4GJXAN3NW164328,NW164328,4WD,Waxahachie Dodge Chrysler Jeep,2405 N Interstate 35 E Waxahachie TX 75167,Sport S 4WD,,,,0,,,,,,,,,,,,,
190,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,792,1C4GJXAGXNW147849,J220708,4WD,SOUTHWEST CHRYSLER DODGE JEEP RAM,2235 N Main St Cleburne TX 76033,Sport 4WD,,,,0,,,,,,,,,,,,,
191,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,,1C4GJXAG1NW124931,NW124931,4WD,Uptown Chrysler Dodge Jeep Ram Fiat,2800 W Mockingbird Ln Dallas TX 75235,Sport 4WD,,,,0,,,,,,,,,,,,,
192,Jeep,Wrangler,2021,SUV  crossover,Black Clearcoat,Black,4,1C4HJXDN0MW831645,SLD102,45740,Moritz Chrysler Jeep Dodge,9101 Camp Bowie West Fort Worth TX 76116,Sport S 4WD,,,,0,,,,,,,,,,,,,
193,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,4,1C4JJXFG5NW245542,245542,62690,Moritz Chrysler Jeep Dodge,9101 Camp Bowie West Fort Worth TX 76116,Rubicon 4WD,,,,0,,,,,,,,,,,,,
194,Jeep,Wrangler,2022,SUV  crossover,Sarge Green Clearcoat,Black,1,1C4HJXDGXNW176400,NW176400,56625,Clay Cooley Chrysler Dodge Jeep,1261 E Airport Fwy Irving TX 75062,Sport S 4WD,,,,0,,,,,,,,,,,,,
195,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,,1C4HJXDN0NW195360,NW195360,40025,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
196,Jeep,Wrangler,2022,SUV  crossover,Sarge Green Clearcoat,,12,1C4HJXDG4NW200982,NW200982,40405,Rockwall Chrysler Dodge Jeep Ram,970 E I30 Rockwall TX 75087,Sport 4WD,,,,0,,,,,,,,,,,,,
197,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red Clearcoat,Red A7x9,,1C4HJXDN4NW195359,52214860,41720,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
198,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red Clearcoat,Red A7x9,,1C4HJXDN2NW195358,52214859,41720,Classic Chrysler Dodge Jeep Ram Fiat,1111 E Interstate 20 Arlington TX 76018,Sport 4WD,,,,0,,,,,,,,,,,,,
199,Jeep,Wrangler,2022,SUV  crossover,Bright White,Black,0,1C4HJXDG4NW225669,225669,42725,Richardson Chrysler Jeep Dodge Ram,1321 N Central Expy Richardson TX 75080,Willys Sport 4WD,,,,0,,,,,,,,,,,,,
200,Jeep,Wrangler,2022,SUV  crossover,Gray,Black,0,1C4HJXDN8NW242280,53885325,42980,Frisco Chrysler Dodge Jeep Ram,9640 State Highway 121 Frisco TX 75035,Sport Altitude 4WD,,,,0,,,,,,,,,,,,,
201,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red,Black,0,1C4HJXDG8NW241776,241776,43120,Richardson Chrysler Jeep Dodge Ram,1321 N Central Expy Richardson TX 75080,Willys Sport 4WD,,,,0,,,,,,,,,,,,,
202,Jeep,Wrangler,2022,SUV  crossover,Black,Black,0,1C4HJXDG9NW226056,53885323,43480,Frisco Chrysler Dodge Jeep Ram,9640 State Highway 121 Frisco TX 75035,Sport Altitude 4WD,,,,0,,,,,,,,,,,,,
203,Jeep,Wrangler,2022,SUV  crossover,Silver Zynith Clearcoat,Black,,1C4HJXDG4NW272846,NW272846,43730,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Sport Altitude 4WD,,,,0,,,,,,,,,,,,,
204,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,,1C4HJXDG6NW272847,NW272847,43730,Shottenkirk Prosper Chrysler Dodge Jeep Ram,2550 W University Dr Prosper TX 75078,Sport Altitude 4WD,,,,0,,,,,,,,,,,,,
