vin,msrp,dealer's price,price,make,model,year,transmission,mileage,dealer name,dealer address,lat,lng
1C4JJXR61NW152861,67935,67935,68218,Jeep,Wrangler,2022,8 Speed Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4JJXR64NW108322,69920,69920,69920,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",33.2203892,-96.841397
1C4JJXR6XNW108101,68700,68700,68700,Jeep,Wrangler,2022,8 Speed Automatic,3 miles,Pegasus CDJR,"305 South Interstate Highway 45 Ennis, TX 75119",32.3312863,-96.6154653
1C4JJXR62NW270773,70475,70475,70475,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",32.6790785,-97.1147754
1C4JJXR61NW274197,70870,70870,70870,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",32.6790785,-97.1147754
5TFLA5AB9NX008331,47511,47511,47511,Toyota,Tundra,2022,Automatic,5 miles,Pat Lobb Toyota of McKinney,"3350 S Central Expy Mckinney, TX 75070",33.1675378,-96.643936
5TFLA5BC2NX001986,47892,47892,47892,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFLA5AB3NX111468,48957,48957,48957,Toyota,Tundra,2022,Automatic,1 miles,Family Toyota of Arlington,"1661 Wet N Wild Way Arlington, TX 76011",32.7612421,-97.0858991
5TFLA5AB3NX012214,48957,50073,50073,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFLA5AB3NX012830,48957,50073,50073,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFLA5EC0NX007782,50312,50312,50312,Toyota,Tundra,2022,Automatic,13 miles,Sport City Toyota,"12650 Lyndon B Johnson Fwy Dallas, TX 75228",32.8624234,-96.6618909
5TFLA5AB3NX009930,51376,51376,51376,Toyota,Tundra,2022,Automatic,5 miles,Pat Lobb Toyota of McKinney,"3350 S Central Expy Mckinney, TX 75070",33.1675378,-96.643936
5TFLA5DB4NX040258,51957,51957,51957,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFLA5DB0NX039494,51957,51957,51957,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFLA5DB7NX039427,51957,51957,51957,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFLA5AB5NX012196,51965,51965,51965,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFLA5DB7NX035412,51957,53073,53073,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFLA5DB6NX038463,55731,56847,56847,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFJA5DB2NX039049,57936,57936,57936,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFJA5DB9NX038318,60281,60281,60281,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFJA5DB6NX040415,61248,61248,61248,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFMA5AB2NX011222,61729,62845,62845,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFMA5EC8NX21A301,64165,65281,65281,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFMA5EC4NX007336,66042,66042,66042,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFMA5DB0NX039001,67227,68343,68343,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFMA5DB1NX040884,67652,68768,68768,Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFVC5DB1NX003705,77922,77922,77922,Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFVC5DB7NX003594,78347,78347,78347,Toyota,Tundra,2022,Automatic,5 miles,Lone Star Toyota of Lewisville,"1547 S. Stemmons Frwy. Lewisville, TX 75067",33.0215012,-96.9871311
1FMEE5DP8NLB35076,32020,32020,32225,Ford,Bronco,2022,Automatic,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH9NLB12171,40470,40470,40675,Ford,Bronco,2022,8 Speed Automatic,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH9NLB13062,42015,42015,42220,Ford,Bronco,2022,8 Speed Automatic,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5CP1NLB31612,44495,44495,44700,Ford,Bronco,2022,8 Speed Automatic,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH2NLB33377,46520,46520,46520,Ford,Bronco,2022,8 Speed Automatic,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMDE5BH4NLA82318,52955,62955,63162,Ford,Bronco,2022,8 Speed Automatic,10 miles,"J.O. Williams Motors, Inc.","419 E Broadway Ave. Gladewater, TX 75647",32.5356344,-94.9403472
1FMEE5DP6NLB31740,54270,54270,54270,Ford,Bronco,2022,Automatic,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP4NLB25337,54920,54920,54920,Ford,Bronco,2022,Automatic,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP3NLB09887,55725,55725,55725,Ford,Bronco,2022,Automatic,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP4NLB30943,56590,56590,56795,Ford,Bronco,2022,Automatic,3 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMEE5DP0NLA73236,57235,57235,57235,Ford,Bronco,2022,Automatic,0 miles,Chaparral Ford Inc.,"102 County Road 773 Devine, TX 78016",29.1484967,-98.8758245
1FMDE5BH2NLA83712,57590,57590,57590,Ford,Bronco,2022,Automatic,269 miles,Carvana,"102 County Road 773 Devine, TX 78016",29.1484967,-98.8758245
1FMEE5DP1NLB31435,63245,63245,63245,Ford,Bronco,2022,Automatic,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP3NLB32912,64185,64185,64185,Ford,Bronco,2022,Automatic,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP0NLA79277,68990,68990,68990,Ford,Bronco,2022,Automatic,58 miles,Carvana,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
3FTTW8F98NRA45047,41990,41990,41990,Ford,Maverick,2022,Automatic,193 miles,Carvana,"31480 IH 10 west Boerne, TX 78006",29.7552302,-98.7024799
3FTTW8F99NRA41511,42990,42990,42990,Ford,Maverick,2022,Automatic,229 miles,Carvana,"31480 IH 10 west Boerne, TX 78006",29.7552302,-98.7024799
3FTTW8F98NRA53665,43590,43590,43590,Ford,Maverick,2022,Automatic,58 miles,Carvana,"31480 IH 10 west Boerne, TX 78006",29.7552302,-98.7024799
1GT40FDA3NU100794,112839,112839,112839,General Motors,Hummer,2022,Automatic,13 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA6NU100305,114590,114590,114590,General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDAXNU100517,115139,115139,115139,General Motors,Hummer,2022,Automatic,0 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA3NU100729,115139,115139,115139,General Motors,Hummer,2022,Automatic,3 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA1NU100552,115139,115139,115139,General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA4NU100674,115139,115139,115139,General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA4NU100688,115139,115139,115139,General Motors,Hummer,2022,Automatic,13 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA3NU100407,115439,115439,115439,General Motors,Hummer,2022,Automatic,5 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
3GNKBERS8NS195163,46015,46015,46015,General Motors,Blazer,2022,Automatic,5 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBCR47NS203520,37855,37855,37855,General Motors,Blazer,2022,Automatic,5 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBERSXNS195987,46370,46370,46370,General Motors,Blazer,2022,Automatic,10 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBCR40NS202323,35350,34100,34100,General Motors,Blazer,2022,Automatic,0 miles,Neessen Chevrolet Buick GMC Truck,"2007 S US Highway 77 Byp Kingsville, TX 78363",27.4978243,-97.8446006
3GNKBCR43NS200923,37950,36961,37281,General Motors,Blazer,2022,8 Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
3GNKBCR47NS203520,37855,37855,37855,General Motors,Blazer,2022,8 Speed Automatic,5 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBFRS5NS189150,43040,42141,42386,General Motors,Blazer,2022,8 Speed Automatic,2 miles,Westside Chevrolet,"23001 Katy Fwy Katy, TX 77450",29.7836894,-95.7689096
3GNKBERS4NS145909,44980,43442,43706,General Motors,Blazer,2022,8 Speed Automatic,2 miles,Classic Chevrolet of Houston,"7000 Southwest Fwy Houston, TX 77074",29.7102127,-95.5097388
3GNKBJRS1NS124962,44990,44990,44990,General Motors,Blazer,2022,8 Speed Automatic,271 miles,Carvana,"7000 Southwest Fwy Houston, TX 77074",29.7102127,-95.5097388
3GNKBERS2NS200339,46885,46885,46885,General Motors,Blazer,2022,Automatic,5 miles,Four Stars Auto Ranch Chevrolet Buick,"262 US HWY 287 S Henrietta, TX 76365",33.7977697,-98.1944308
3GNKBERS2NS203029,47670,47670,47670,General Motors,Blazer,2022,Automatic,2 miles,El Dorado Chevrolet,"2300 North Central Expressway Mckinney, TX 75070",33.2265094,-96.6314957
3GNKBERS8NS196409,45975,46725,46725,General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",29.5897305,-98.2974632
3GNKBERS7NS196885,46525,47275,47275,General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",29.5897305,-98.2974632
3GNKBERS2NS196860,47520,47850,47850,General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",29.5897305,-98.2974632
1C4GJXAN0NW257291,37275,34175,34175,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXAG9NW180572,38560,38560,38560,Jeep,Wrangler,2022,Automatic,11 miles,San Marcos Chrysler Dodge,"2990 I-35 S San Marcos, TX 78666",29.8413264,-97.9724411
1C4HJXAG3NW194869,38660,38660,38968,Jeep,Wrangler,2022,Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4HJXAG9NW272555,39370,39370,39370,Jeep,Wrangler,2022,Automatic,0 miles,San Marcos Chrysler Dodge,"2990 I-35 S San Marcos, TX 78666",29.8413264,-97.9724411
1C4GJXAG4MW759639,39590,39590,39590,Jeep,Wrangler,2022,Automatic,273 miles,Carvana,"2990 I-35 S San Marcos, TX 78666",29.8413264,-97.9724411
1C4HJXAG7NW262882,39575,39575,39719,Jeep,Wrangler,2022,Automatic,0 miles,Neessen Chrysler Dodge Jeep Ram,"2151 N US Highway 77 Byp Kingsville, TX 78363",27.5371885,-97.835223
1C4GJXAN4NW175564,41330,40561,40561,Jeep,Wrangler,2022,Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4GJXANXNW175567,41330,40716,40716,Jeep,Wrangler,2022,Automatic,29 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4GJXANXNW223827,39910,40910,41230,Jeep,Wrangler,2022,Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4GJXAN8NW223826,40305,41305,41625,Jeep,Wrangler,2022,Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4GJXAN1NW223828,40305,41305,41625,Jeep,Wrangler,2022,Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXAG1NW242112,43250,43250,43250,Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4GJXANXNW223830,43160,44160,44480,Jeep,Wrangler,2022,Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4GJXAG1NW223829,43265,44265,44585,Jeep,Wrangler,2022,Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXCG2NW201906,45945,45945,46344,Jeep,Wrangler,2022,Automatic,6 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXCN0NW196137,50535,50535,50934,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXCG4NW180850,50990,50990,51298,Jeep,Wrangler,2022,Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4HJXDG9NW194970,50220,49771,49771,Jeep,Wrangler,2022,8 Speed Automatic,10 miles,Atascosa Chrysler Dodge Jeep,"110128 I-37 Pleasanton, TX 78064",28.9984087,-98.4294747
1C4HJXDN2NW231419,39565,36465,36465,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN9NW231417,39565,36465,36465,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDNXNW252230,42370,39270,39270,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN1NW243593,42715,39615,39615,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDNXNW252227,42765,39665,39665,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN3NW252232,42765,41609,41609,Jeep,Wrangler,2022,Automatic,1 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG1NW240629,42985,39885,39885,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN5NW243595,43065,39965,39965,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN1NW253881,40060,40060,40060,Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDN3NW253882,40060,40060,40060,Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDN6NW243959,40160,40160,40160,Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDNXNW253569,45225,42125,42125,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN8NW242280,42980,42980,43379,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG9NW226056,43480,43480,43879,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG1NW225029,43920,43920,43920,Jeep,Wrangler,2022,Automatic,0 miles,Boerne Dodge Chrysler Jeep Ram,"30300 I-10 West Boerne, TX 78006",29.744395,-98.6910634
1C4HJXDG6NW224829,44880,44880,45279,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG9NW181815,46150,45650,45650,Jeep,Wrangler,2022,Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDNXMW815680,45835,45835,45835,Jeep,Wrangler,2022,Automatic,8 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG2NW181817,46545,46045,46045,Jeep,Wrangler,2022,Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDNXNW201424,45820,45820,46219,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDM8NW231982,49875,46775,46775,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG7NW181814,47045,47045,47045,Jeep,Wrangler,2022,Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDG5NW181813,47045,47045,47045,Jeep,Wrangler,2022,Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDGXNW231427,50670,47570,47570,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN1NW223831,46365,47365,47685,Jeep,Wrangler,2022,Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXDG3NW231429,51065,47965,47965,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG2NW227579,51370,48270,48270,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN3NW223832,47010,48010,48330,Jeep,Wrangler,2022,Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXEN2NW118228,48130,48130,48529,Jeep,Wrangler,2022,8 Speed Automatic,6 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG8NW231426,51765,48665,48665,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN7NW222313,48685,48685,48829,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Neessen Chrysler Dodge Jeep Ram,"2151 N US Highway 77 Byp Kingsville, TX 78363",27.5371885,-97.835223
1C4HJXDG6NW231425,52210,49110,49110,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG0NW227581,52560,49460,49460,Jeep,Wrangler,2022,8 Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG0NW227578,52560,49460,49460,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG9NW227577,52560,49460,49460,Jeep,Wrangler,2022,Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG9NW194970,50220,49771,49771,Jeep,Wrangler,2022,Automatic,10 miles,Atascosa Chrysler Dodge Jeep,"110128 I-37 Pleasanton, TX 78064",28.9984087,-98.4294747
1C4HJXEN3NW253136,50395,50395,50395,Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXEN5NW253137,50790,50790,50790,Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXEN1NW253135,50790,50790,50790,Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXEG7NW260091,51035,51035,51035,Jeep,Wrangler,2022,Automatic,15 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG7NW200846,51165,51088,51088,Jeep,Wrangler,2022,Automatic,65 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDM6NW255603,51215,51138,51138,Jeep,Wrangler,2022,Automatic,8 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG3NW224349,50860,50860,51259,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG2NW115655,52230,52152,52152,Jeep,Wrangler,2022,Automatic,12 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDMXNW247522,53505,53425,53425,Jeep,Wrangler,2022,Automatic,9 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG9NW249661,53045,53045,53444,Jeep,Wrangler,2022,Automatic,4 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDM1NW247523,53805,53724,53724,Jeep,Wrangler,2022,Automatic,20 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXFN2NW248234,56940,53616,53616,Jeep,Wrangler,2022,Automatic,1 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG8NW204095,54250,54250,54649,Jeep,Wrangler,2022,Automatic,10 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXEN8NW252760,54510,54510,54909,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXFN6NW252125,55665,55665,55665,Jeep,Wrangler,2022,Automatic,0 miles,Boerne Dodge Chrysler Jeep Ram,"30300 I-10 West Boerne, TX 78006",29.744395,-98.6910634
1C4HJXDGXNW203658,55365,55365,55764,Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
